beer_id,beer_name,beer_type,abv,avg_rating,avg_ibu,desc,astringency,body,alcohol,bitter,sweet,sour,salty,fruits,hoppy,spices,malty
4241,Day & Night,Barleywine - American,10.0,4.2,80.0,"Notes:This Barrington cold brewed coffee infused blonde barleywine is the luminous counterpart to our dark, rich imperial stout. In Day & Night, we envisioned the blonde barleywine style as a way to showcase the nuanced floral, fruity, and spicy characteristics found in medium and lighter roast coffee blends. Golden-Amber in color, Day & Night exudes delightful aromas of almond toffee, graham crackers, fruity coffee, lightly acidic berries, and vanilla. Upfront flavors of creamy coffee, honey tinged malt, caramel, and tart berry blend cleanly with a slight coffee-derived bitterness.MALT: Pilsner, Abbey, Turbinado SugarHOPS: Columbus	",19,69,22,137,154,49,8,61,49,32,230
4242,Olde Bluehair Barley Wine,Barleywine - American,12.0,4.04,80.0,Notes:75 IBU	,10,53,63,53,71,22,1,32,56,23,114
4243,Old Blarney Barleywine,Barleywine - American,10.0,3.87,80.0,Notes:,14,66,38,61,107,39,0,64,69,6,119
4244,Hell On Wood,Barleywine - American,13.1,4.02,80.0,"Notes:We aged a limited quantity of our award winning (Brewer’s Association of Maryland Governor’s Cup gold medal winner in 2006, 2007 and 2008) Barleywine, Devil’s Milk, in Kentucky White Oak Bourbon barrels to create a uniquely tempting new brew. Hell On Wood is medium/full-bodied and amber in color with a thin, persistent, off-white head. Its mesmerizing citrus flavors and aromas, accented by notes of charred oak, vanilla, and caramelized sugar, give way to a palate dominating hop finish balanced by smoky, bourbon character and a warming alcohol presence (10.6% alcohol by volume). There’s no escape; prepare to fall to the seductive power of Hell On Wood!	",7,66,93,34,92,32,0,55,22,33,102
4245,Druid Fluid,Barleywine - American,9.5,3.94,80.0,Notes:,25,55,39,90,116,56,3,88,105,4,102
4246,Holidale,Barleywine - American,9.5,3.9,80.0,Notes:,15,72,50,79,103,42,0,53,69,27,107
4247,Old Howling Bastard,Barleywine - American,10.0,3.87,80.0,"Notes:Our special barley wine is made with English 2-row barley and Vienna malt. Its robust, malty, caramel flavor is balanced by lots and lots of hops, giving it a great depth of character.	",9,59,37,45,100,34,0,44,60,11,115
4248,New Crustacean,Barleywine - American,11.6,3.89,80.0,"Notes:Dedicated to CrustaceansThe name sort of says it all. John Maier, our Brewmaster, wanted to create a beer that defied traditional style definitions. The result was a remarkably hoppy yet balanced and malty ale that quickly became a cult favorite in our Newport brewpub. But what was it? It was not quite a barley wine and not quite a double or imperial IPA. Who really cares about putting beers into narrow categories? Great beer - just drink it and enjoy.88 IBU	",8,43,38,65,71,45,1,66,81,5,70
4249,Santa Vs. Unicorn,Barleywine - American,10.0,4.01,80.0,"Notes:Father Christmas, Head Beardo, St. Nicholas Cage, a man of many names he may be, yet he has but one true foe... This Holiday Season, the Unicorn is back bearing his mantle of rainbowed chaos, and this time, it’s seasonal bitches. An Imperial Red Ale, American Style Barleywine or Red Double IPA call it what you will, grab one and get your Jollies while the holiday fight is on...	",14,53,26,76,69,38,0,47,99,13,102
4250,Old Backus Barleywine,Barleywine - American,10.5,4.24,80.0,"Notes:Bronze Medal Winner, 1997 World Beer Championships - Barleywines.Old Backus contains just over 2,000 pounds of malt and 55 pounds of hops. The original gravity is 25.6 P/1092 which contributes to an alcohol content of 10.5% by volume. This is a tremendously complex beer that should be savoured slowly and in moderation. It will continue to change with age as it is served unfiltered.This barleywine is named after Richard Backus, an old friend to the Brewery.	",7,62,45,56,127,39,1,49,62,4,108
4251,Bourbon County Brand Barleywine Ale,Barleywine - English,14.4,4.55,50.0,"Notes:Aged in the third-use barrels that were once home to Kentucky bourbon and then our renowned Bourbon County Stout, this traditional English-style barleywine possesses the subtlety of flavor that only comes from a barrel that’s gone through many seasons of ritual care. The intricacies of the previous barrel denizens – oak, charcoal, hints of tobacco and vanilla, and that signature bourbon heat – are all present in this beer. Hearty and complex, Bourbon County Brand Barleywine is a titan and a timeline; a bold, flavorful journey through the craft of barrel aging.	",5,76,72,37,132,30,0,69,17,36,163
4252,§ucaba,Barleywine - English,12.5,4.55,50.0,"Notes:Also known as Abacus2011 Reserve Series Bottle Notes:O.G. 27 PlatoF.G. 4.7 PlatoI.B.U. 42 unitsYeast: British Ale (House)Cases: 1500 producedColor: 36SRM (Dark Ruby)2014 Bottle NotesO.G. 27 PlatoF.G. 4.7 PlatoI.B.U. 42 unitsYeast: British Ale (House)Cases: 3500 producedColor: 36SRM (Dark Ruby)Matured for 1 year in a blend of Heaven Hill, 4 Roses, and Old Fitzgerald barrels.	",5,51,74,24,105,23,0,50,19,18,112
4253,Insanity,Barleywine - English,13.3,4.18,50.0,"Notes:Insanity, 13.3% ABV, is made by aging our Blithering Idiot Barleywine Ale in whiskey barrels. The barrel aging imparts an additional level of complexity to an already intense malt profile by adding a combination of vanilla, oak and whiskey notes.	",7,56,55,19,103,27,0,68,19,27,88
4254,Blithering Idiot,Barleywine - English,11.1,3.7,50.0,Notes:,2,44,47,29,138,26,0,62,31,15,97
4255,Mother Of All Storms,Barleywine - English,14.0,4.48,50.0,"Notes:First Release - November 2008 'The Perfect Storm'2007 Stormwatcher's Winterfest Barleywine, aged in 1998 Evan Williams Bourbon Barrels.Second Release - October 2009 'The Perfect Storm'2008 Stormwatcher's Winterfest Barleywine, aged in 1998 Evan Williams Bourbon Barrels.***NOTE - Third Release - November 2010 The name was changed to 'Mother of All Storms' for trademark reasons.***Fourth Release - November 201131.7 degrees PlatoAlcohol: 13.5% by volumeBitterness: 40 IBU	",10,66,86,37,156,34,1,77,12,27,168
4256,Old Foghorn,Barleywine - English,10.0,3.94,50.0,"Notes:Old Foghorn® is brewed based on historic English barleywine methods. It is highly hopped, fermented with a true top-fermenting ale yeast, carbonated by a natural process called ""bunging"" to produce champagne-like bubbles, and dry-hopped with additional Cascade hops while it ages in our cellars. Made only from “first wort,” the rich first runnings of an all-malt mash, three mashes are required to produce just one barleywine brew.ABV varies slightly over the years.	",10,62,37,56,116,36,0,82,64,15,110
4257,Double Double Barrel Ale,Barleywine - English,12.0,4.32,50.0,Notes:,10,45,49,16,67,13,0,35,9,32,101
4258,Mirror Mirror,Barleywine - English,11.0,4.27,50.0,"Notes:Bottled/kegged vintages:2005 - Released February 20062009 - Released April 20092014 - Released April 2014The Reserve Series romance all began with our first release of this limited-edition brew. Mirror Mirror, born of a double batch of Mirror Pond Pale Ale, is an inspired barley wine ale layered with intriguing nuances. Explore this latest incarnation and enjoy its delicious complexity in every sip.30 IBU	",18,56,19,32,119,28,0,77,29,18,104
4259,Harvest Ale (Limited Edition)J.W. Lees & Co (Brewers) Ltd,Barleywine - English,11.5,4.31,50.0,Notes:,5,58,39,31,137,31,0,71,25,26,104
4260,Arctic Devil Barley Wine,Barleywine - English,13.2,4.38,50.0,"Notes:Arctic Devil Barley Wine, aptly named after the ferocious wolverine of the north, is an English-style (meaning malt-inclined) barley wine. Though the recipe and process for Arctic Devil have evolved over the years, it is brewed once a year then aged in oak barrels for several months before the entire batch is blended, bottled and released.In its youth, Arctic Devil gnarls and snarls its way across the palate. Containing this beast of a beer for long periods in oak barrels--some having previously aged port, wine or whiskey--tames the unleashed malt and fierce hop flavors, melding and mellowing this powerful liquid into an incredible elixir worthy of a brewer's table.Each annual batch of Arctic Devil Barley Wine represents the brewers' resolve to create an intriguing and sought-after barley wine by precisely brewing to well-designed specifications, carefully selecting the type and combination of barrels to use for aging, and meticulously checking the beer as it ages. Distinct nuance and complexity are contributed by the wood's previous tenants, resulting in unique flavor profiles in each batch that continue to change over time. We invite you to savor Arctic Devil Barley Wine upon its release then cellar some for future enjoyment.20 IBU	",10,72,69,28,123,23,0,49,23,24,141
4261,Horn Dog,Barleywine - English,10.2,3.88,50.0,Notes:,8,43,50,22,100,25,0,63,21,9,65
4262,Straight Jacket,Barleywine - English,15.0,4.35,50.0,"Notes:(Barrel-Aged Institutionalized) A strong ale to warm your insides in the dead of winter. Deep aromas and flavors of dark stone fruits, bourbon, molasses, toasted coconut and vanilla come in waves.55 IBU	",10,65,89,42,120,30,0,70,24,43,151
4263,Bourbon Barrel-Aged Barley Wine,Barleywine - English,14.5,4.44,50.0,Notes:,7,47,94,24,99,14,1,44,8,25,123
4264,Aaron,Barleywine - English,9.0,4.63,50.0,"Notes:Aaron A. Hill (1786-1869) was our great-great-great grandfather who operated the original tavern in North Greensboro- an industrious, inventive and indomitable figure in the community. The Hill Farmstead Brewery logo is based upin the tavern's original sign. In his honor, we crafted this barleywine at the outest of our venture. It has rested, unhurriedly and undisturbed, for over 2 years in bourbon barrels from some of our favorite distilleries, absorbing the essence of its surroundings and history. Bottle conditioned for 5 months.	",11,63,77,13,154,23,0,68,13,35,140
4265,Cereal Killer,Barleywine - English,10.0,3.85,50.0,"Notes:Brewed in the tradition of English-style barley wines, Cereal Killer offers an explosion of full-bodied, liquid goodness. Robust malty flavors converge with caramel, toffee, molasses and dark fruit notes to produce a remarkably complex and palate-pleasing beer. Its intense malt character is complemented by a subtle citrus finish from the crystal hops. With cellar-aging, Cereal Killer's flavor evolves further, developing a sherry-like aroma and flavor similar to a cask-aged port. Winner of the Silver Medal for Barley Wine Style Ale at the 2007 GABF.	",11,68,49,36,109,36,1,80,35,18,109
4266,Oak Aged Barleywine,Barleywine - English,10.2,3.98,50.0,"Notes:Our Oak Aged Barleywine has a deep copper color and an intense malt flavor balanced by assertive hops. Fermentation with American ale yeast allows the caramel malt to shine. We age the beer on new, medium toast Missouri Oak to enhance its complexity and to develop its smooth, luscious character. Barleywine is a classic English-style hearty ale. The term refers to a beer with the potency of wine and is often vintage-dated. This beer will continue to age well in a cool dark place for several years, but it is ready to enjoy now. 40 IBU	",8,49,27,22,87,22,1,27,19,9,110
4267,Mash,Barleywine - English,12.5,4.09,50.0,"Notes:An English Barleywine aged in Bourbon barrels, Mash is an intense yet balanced beer with notes of burnt caramel, toasted bread, ripe pear, dried figs, vanilla, toasted coconut and finishes with oak tannin. This has become an instant favorite around the brewery due to its balance, subtle complexities and overwhelming deliciousness.	",10,66,79,30,117,26,1,64,20,36,146
4268,J.W. Lees Harvest Ale (Lagavulin Whisky Cask)J.W. Lees & Co (Brewers) Ltd,Barleywine - English,11.5,4.04,50.0,Notes:,9,54,59,11,126,22,1,64,6,54,74
4269,Leon,Barleywine - English,13.0,4.46,50.0,Notes:Church on a Hill aged in apple brandy barrels.	,5,54,64,6,151,36,0,51,4,14,120
4270,Bligh's Barleywine Ale,Barleywine - English,10.0,4.39,50.0,"Notes:Malty and complex, this big beer has a strong caramel backbone supporting oak and whiskey flavors with hints of dark fruits. The nose wafts of coconut, toffee, and a smooth hint of alcohol. The flavor and aroma meld, becoming one after just a single sip. This beer is ready to drink, but also ages with the best of them.	",4,62,64,13,123,31,0,46,7,18,96
4271,J.W. Lees Harvest Ale (Calvados Cask)J.W. Lees & Co (Brewers) Ltd,Barleywine - English,11.5,4.11,50.0,Notes:,9,38,48,23,188,74,0,93,22,30,93
4272,Brick Kiln - Bourbon Barrel-Aged,Barleywine - English,11.8,4.26,50.0,Notes:,7,65,83,23,119,14,0,54,10,28,132
4273,Mash & Grind,Barleywine - English,12.5,4.23,50.0,"Notes:An English-style classic with rich flavors from time spent aging in Bourbon barrels, plus fresh roasted coffee from Portola Coffee Lab.	",18,57,71,96,67,11,0,12,17,25,186
4274,J.W. Lees Harvest Ale (Port Cask)J.W. Lees & Co (Brewers) Ltd,Barleywine - English,11.5,4.19,50.0,Notes:This fully fermented ale can be enjoyed now or laid down like a fine wine for enjoyment to come.	,7,48,38,23,148,36,0,89,9,14,76
4275,London Balling,Barleywine - English,12.5,4.18,50.0,"Notes:English style barleywine brewed with Maris Otter pale, Aromatic and caramel malts, then balanced with English Nugget and Kent Goldings hops. Aged in Angel's Envy bourbon barrels for nearly 3 months.	",9,56,72,44,109,21,0,42,48,25,131
4276,Ridge Runner,Barleywine - English,7.2,3.47,50.0,"Notes:""Robust, Dark and Smooth, hold on to your hat cause you’ll lose your feet on this one!"" Brewed with pale, dark crystal, Munich, flaked barley, black and chocolate malts. Hops include Cascade, Crystal, Challenger and Perle.	",9,53,20,27,80,22,2,45,29,5,114
4277,J.W. Lees Harvest Ale (Sherry Cask)J.W. Lees & Co (Brewers) Ltd,Barleywine - English,11.5,4.14,50.0,Notes:,5,58,22,24,134,40,0,85,30,31,101
4278,Dominion Millennium Ale,Barleywine - English,10.5,4.03,50.0,Notes:Millennium is brewed in the barley wine style to commemorate our 1000th batch of beer. Its generous hopping & bottle conditioning allow this beer to be cellared and enjoyed for many years.	,13,63,53,38,116,34,0,53,62,13,114
4279,Irish Walker,Barleywine - English,10.14,3.97,50.0,"Notes:A long slow fermentation and cold aging makes Irish Walker a well rounded, complex Barley Wine Ale. Released only once a year, it exhibits malty sweetness, fruity esters, and hoppy balance. This ale will age well for years to come.	",7,83,62,58,186,52,0,105,40,17,170
